Player Name,Date,Pitch ID,Pitch Type,Speed,Spin,Spin Efficiency (release),Spin Axis,VB (trajectory),HB (trajectory),Horizontal Angle,Release Angle,Release Height,Release Side,Gyro Degree (deg),Release Extension (ft),x0,y0,z0,Vx0 (f/s),Vy0 (f/s),Vz0 (f/s),ax0 (ft/s^2),ay0 (ft/s^2),az0 (ft/s^2),Serial Number,Note,Environment,Mode,Video Url,Unique ID,Device Serial Number,Horizontal Approach Angle,Vertical Approach Angle,Session Name,Intent Type
matsumoto haruomi,Sun Jun 21 2026 6:31:02 AM,1782023462,フォーク,106.65,817.5,85.18,1:36,21.1,16.7,-4.81,0.45,1.62,0.19,31.59,0,-0.29,15.67,1.61,2.55,-29.68,0.51,-1.73,4.26,-7.23,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/c6618cb9-63e6-4dc4-8ebd-1e3dbc064789.mp4,1453384@1782023462,RCE20ZDCO26R,-,-,untitled,-
matsumoto haruomi,Sun Jun 21 2026 6:31:23 AM,1782023483,フォーク,107.74,708.09,74.42,2:06,10.9,23.2,-2.52,3.23,1.64,0.39,41.91,0,-0.37,15.67,1.67,1.29,-29.76,1.54,-1.75,5.64,-8.73,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/82cceb1a-de52-46de-89d9-069d035daafc.mp4,1453384@1782023483,RCE20ZDCO26R,-,-,untitled,-
matsumoto haruomi,Sun Jun 21 2026 6:31:41 AM,1782023501,フォーク,105.09,1342.01,93.76,10:38,35.8,24.3,-2.87,4.23,1.59,0.35,-20.35,1.8041611,-0.3,15.67,1.65,1.41,-28.93,1.87,-1.65,4.43,-8.56,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/100af935-dc61-4f26-9848-bd0051334e6c.mp4,1453384@1782023501,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:50:50 AM,1782024650,Fastball,124.67,2168.2,66.07,1:02,33.1,8.6,-3.74,1.99,1.15,0.73,48.65,0,-0.73,15.67,1.16,2.25,-34.51,1.17,-1.29,7.65,-11.78,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/3afc953f-c0cf-4069-af10-b95798e73124.mp4,1200390@1782024650,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:51:18 AM,1782024678,Fastball,124.93,2185.07,75.21,1:02,37.9,19.6,-4.16,1.31,1.34,0.7,41.23,1.7588978,-0.63,15.67,1.36,2.46,-34.45,0.68,-2.02,5.1,-3.89,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/04bfd17b-3bfb-47be-a913-632e475e090b.mp4,1200390@1782024678,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:51:46 AM,1782024706,Fastball,126.62,2229.31,78.06,1:06,37.9,17,-3.17,1.64,1.19,0.7,38.68,0,-0.7,15.67,1.19,1.94,-35.09,0.98,-2.06,8.28,-12.56,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/b9baf5a0-a3e7-49b7-b238-280720a21e46.mp4,1200390@1782024706,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:53:05 AM,1782024785,Quick Fastball,118.19,2082.99,70.14,1:06,33.1,27.3,-1.75,1.85,1.33,0.73,45.46,1.9901142,-0.71,15.67,1.35,0.95,-32.67,0.9,-2.26,5.35,-6.73,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/dbd1c0f9-dd92-47f1-bd96-658ebcd7d333.mp4,1200390@1782024785,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:53:31 AM,1782024811,Quick Fastball,121.4,515.67,86.38,12:36,22.8,35,-4.29,1.34,1.28,0.78,-30.26,1.8209724,-0.71,15.67,1.3,2.43,-33.47,0.59,-3.19,5.25,-7.08,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d90f099e-80eb-4ca5-9af2-e8a6f3d5c46d.mp4,1200390@1782024811,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:54:11 AM,1782024851,Quick Fastball,119.59,2145.97,68.66,1:08,33.7,34.4,-2.1,0.18,1.34,0.72,46.64,1.8250637,-0.69,15.67,1.34,1.13,-33.06,-0.05,-2.87,4.94,-5.23,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/346f9f28-499c-41c5-a168-279d4dafbaf4.mp4,1200390@1782024851,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:54:41 AM,1782024881,CurveBall,106.74,2104.86,73.02,6:56,-39.6,-41.9,-2.98,4.83,1.26,0.79,43.09,1.7530518,-0.74,15.67,1.34,1.61,-29.31,2.08,2.17,5.62,-12.06,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/f6e15380-a062-4f14-af48-29e99292de2b.mp4,1200390@1782024881,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:54:54 AM,1782024894,CurveBall,106.51,2064.31,88.72,6:58,-47.6,-51.1,-2.28,4.47,1.23,0.71,27.48,1.7293472,-0.67,15.67,1.3,1.27,-29.28,1.79,2.76,5.51,-14.73,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/d30a355b-4a78-44a8-ad37-7217dc8d2f25.mp4,1200390@1782024894,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:55:15 AM,1782024915,CurveBall,105.88,2264.69,91.08,7:04,-48.5,-38.9,-1.59,5.23,1.27,0.75,24.38,1.8029327,-0.72,15.67,1.35,0.88,-29.08,2.3,2.08,5.98,-11.61,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/7f096626-5500-406f-ac06-15c3156aeb93.mp4,1200390@1782024915,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:55:41 AM,1782024941,Slider,108.82,1026.89,88.08,2:32,11.5,-42.4,-4.01,4.79,1.17,0.78,28.26,1.8570232,-0.72,15.67,1.25,2.18,-29.89,2.17,2.31,5.07,-11.86,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/a7f48279-b75c-4bea-9137-f00847d2d9ff.mp4,1200390@1782024941,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:57:04 AM,1782025024,Slider,110.61,1826,51.72,8:12,-11.6,-50.4,-1.66,3.67,1.12,0.87,58.86,1.873827,-0.84,15.67,1.18,0.98,-30.49,1.63,3.15,5.26,-11.48,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/f61e9352-dc5b-42e5-b11a-717c44841df6.mp4,1200390@1782025024,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:57:38 AM,1782025058,ChangeUp,118.61,1241.67,99.85,2:04,22.1,44.7,-4.57,3.41,1.16,0.82,3.15,1.7186737,-0.74,15.67,1.22,2.5,-32.61,1.66,-3.76,5.31,-9.19,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/dc0d0d9a-c04b-43d9-80ce-f7a21c70de37.mp4,1200390@1782025058,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:57:57 AM,1782025077,ChangeUp,115.52,1171.09,99.38,1:52,26,38.2,-4.61,1.15,1.24,0.8,6.37,1.6396027,-0.71,15.67,1.26,2.47,-31.81,0.37,-3.09,4.81,-7.56,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/39ea42ec-a830-4d7b-8f97-62680d329e2b.mp4,1200390@1782025077,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:58:14 AM,1782025094,ChangeUp,115.1,1187.9,99.96,1:52,25.7,64.2,-3.6,4.06,1.23,0.87,1.64,1.8133106,-0.81,15.67,1.29,1.86,-31.7,2.01,-4.9,4.28,-8.38,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/78392a39-fefa-4bf2-ace7-e9cbde18432b.mp4,1200390@1782025094,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:58:45 AM,1782025125,TwoSeamFastball,122.28,1689.89,88.8,1:42,29.1,41.5,-4.05,3.35,1.17,0.78,27.37,1.9632816,-0.72,15.67,1.21,2.3,-33.68,1.76,-3.81,6.16,-9.4,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/74a3e1b0-e7a6-4b92-a6b5-fd8aecfca9da.mp4,1200390@1782025125,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 6:59:31 AM,1782025171,TwoSeamFastball,120.43,1628.98,90.92,1:24,35.2,38.2,-3.4,2.36,1.19,0.82,24.6,1.8425179,-0.77,15.67,1.23,1.89,-33.2,1.17,-3.32,5.97,-7.39,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/38c57f76-6ce3-4b67-9cfb-0690d7a4af44.mp4,1200390@1782025171,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 7:00:55 AM,1782025255,Splitter,118.33,1607.46,85.25,1:34,29.3,50.8,-2.82,3.47,1.19,0.81,31.52,1.987297,-0.77,15.67,1.24,1.51,-32.65,1.8,-4.17,5.17,-8.07,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/6e53f2b4-19df-446a-8b1a-eef74d4de5be.mp4,1200390@1782025255,RCE20ZDCO26R,-,-,untitled,-
miyako seita,Sun Jun 21 2026 7:01:34 AM,1782025294,Splitter,113.16,1438.97,75.54,1:22,27.3,14.9,-3.25,2.89,1.14,0.81,40.94,0,-0.78,15.67,1.16,1.76,-31.26,1.39,-1.35,4.62,-11.11,RCE20ZDCO26R,,-,GP,https://cloud.rapsodo.com/v2/shotVideo/58af8f39-c48b-4020-b87c-82c3c9f64755.mp4,1200390@1782025294,RCE20ZDCO26R,-,-,untitled,-
